bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1964678,3191146,text,15189,text/html,Amended,https://legiscan.com/CA/text/AB491/id/3191146,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB491#98AMD
1964679,3111919,text,6355,text/html,Introduced,https://legiscan.com/CA/text/AB492/id/3111919,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB492#99INT
1964679,3267717,text,7141,text/html,Enrolled,https://legiscan.com/CA/text/AB492/id/3267717,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB492#98ENR
1964679,3272248,text,6080,text/html,Chaptered,https://legiscan.com/CA/text/AB492/id/3272248,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB492#97CHP
1964680,3111920,text,4602,text/html,Introduced,https://legiscan.com/CA/text/AB493/id/3111920,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#99INT
1964680,3162454,text,17943,text/html,Amended,https://legiscan.com/CA/text/AB493/id/3162454,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#98AMD
1964680,3183962,text,14065,text/html,Amended,https://legiscan.com/CA/text/AB493/id/3183962,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#97AMD
1964680,3259235,text,27399,text/html,Amended,https://legiscan.com/CA/text/AB493/id/3259235,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#96AMD
1964680,3266300,text,15828,text/html,Enrolled,https://legiscan.com/CA/text/AB493/id/3266300,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#95ENR
1964680,3266808,text,13864,text/html,Chaptered,https://legiscan.com/CA/text/AB493/id/3266808,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB493#94CHP
1964681,3111921,text,13710,text/html,Introduced,https://legiscan.com/CA/text/AB494/id/3111921,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB494#99INT
1964682,3111922,text,4638,text/html,Introduced,https://legiscan.com/CA/text/AB495/id/3111922,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#99INT
1964682,3186865,text,61950,text/html,Amended,https://legiscan.com/CA/text/AB495/id/3186865,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#98AMD
1964682,3217389,text,65349,text/html,Amended,https://legiscan.com/CA/text/AB495/id/3217389,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#97AMD
1964682,3220226,text,51738,text/html,Amended,https://legiscan.com/CA/text/AB495/id/3220226,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#96AMD
1964682,3266886,text,62899,text/html,Amended,https://legiscan.com/CA/text/AB495/id/3266886,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#95AMD
1964682,3268036,text,109186,text/html,Amended,https://legiscan.com/CA/text/AB495/id/3268036,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#94AMD
1964682,3269404,text,91054,text/html,Enrolled,https://legiscan.com/CA/text/AB495/id/3269404,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#93ENR
1964682,3272951,text,87874,text/html,Chaptered,https://legiscan.com/CA/text/AB495/id/3272951,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB495#92CHP
1964683,3111923,text,4703,text/html,Introduced,https://legiscan.com/CA/text/AB496/id/3111923,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB496#99INT
1964684,3111924,text,3343,text/html,Introduced,https://legiscan.com/CA/text/AB497/id/3111924,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB497#99INT
1964685,3111925,text,9420,text/html,Introduced,https://legiscan.com/CA/text/AB498/id/3111925,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB498#99INT
1964685,3178762,text,10105,text/html,Amended,https://legiscan.com/CA/text/AB498/id/3178762,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB498#98AMD
1964685,3266578,text,9048,text/html,Enrolled,https://legiscan.com/CA/text/AB498/id/3266578,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB498#97ENR
1964685,3272243,text,7768,text/html,Chaptered,https://legiscan.com/CA/text/AB498/id/3272243,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB498#96CHP
1964686,3111926,text,5712,text/html,Introduced,https://legiscan.com/CA/text/AB499/id/3111926,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB499#99INT
1964686,3268593,text,6161,text/html,Enrolled,https://legiscan.com/CA/text/AB499/id/3268593,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB499#98ENR
1964686,3272204,text,5217,text/html,Chaptered,https://legiscan.com/CA/text/AB499/id/3272204,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB499#97CHP
1964687,3111927,text,6999,text/html,Introduced,https://legiscan.com/CA/text/AB500/id/3111927,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB500#99INT
1964687,3199713,text,10984,text/html,Amended,https://legiscan.com/CA/text/AB500/id/3199713,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB500#98AMD
1964687,3259716,text,11681,text/html,Amended,https://legiscan.com/CA/text/AB500/id/3259716,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB500#97AMD
1964688,3111928,text,4197,text/html,Introduced,https://legiscan.com/CA/text/AB501/id/3111928,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB501#99INT
1964688,3186932,text,16860,text/html,Amended,https://legiscan.com/CA/text/AB501/id/3186932,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB501#98AMD
1964688,3201517,text,19214,text/html,Amended,https://legiscan.com/CA/text/AB501/id/3201517,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB501#97AMD
1964688,3235165,text,5617,text/html,Amended,https://legiscan.com/CA/text/AB501/id/3235165,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB501#96AMD
1964689,3111929,text,20094,text/html,Introduced,https://legiscan.com/CA/text/AB502/id/3111929,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB502#99INT
1964689,3155584,text,18142,text/html,Amended,https://legiscan.com/CA/text/AB502/id/3155584,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB502#98AMD
1964689,3256173,text,51437,text/html,Amended,https://legiscan.com/CA/text/AB502/id/3256173,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB502#97AMD
1964689,3267673,text,26350,text/html,Amended,https://legiscan.com/CA/text/AB502/id/3267673,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB502#96AMD
1964690,3111930,text,13346,text/html,Introduced,https://legiscan.com/CA/text/AB503/id/3111930,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB503#99INT
1964690,3141647,text,13022,text/html,Amended,https://legiscan.com/CA/text/AB503/id/3141647,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB503#98AMD
1964690,3267672,text,12814,text/html,Enrolled,https://legiscan.com/CA/text/AB503/id/3267672,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB503#97ENR
1964690,3271539,text,11527,text/html,Chaptered,https://legiscan.com/CA/text/AB503/id/3271539,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB503#96CHP
1964691,3111931,text,17368,text/html,Introduced,https://legiscan.com/CA/text/AB504/id/3111931,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB504#99INT
1964692,3111932,text,7234,text/html,Introduced,https://legiscan.com/CA/text/AB505/id/3111932,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB505#99INT
1964693,3111933,text,8264,text/html,Introduced,https://legiscan.com/CA/text/AB506/id/3111933,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#99INT
1964693,3197994,text,9646,text/html,Amended,https://legiscan.com/CA/text/AB506/id/3197994,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#98AMD
1964693,3220251,text,19824,text/html,Amended,https://legiscan.com/CA/text/AB506/id/3220251,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#97AMD
1964693,3256633,text,13798,text/html,Amended,https://legiscan.com/CA/text/AB506/id/3256633,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#96AMD
1964693,3257383,text,17371,text/html,Amended,https://legiscan.com/CA/text/AB506/id/3257383,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#95AMD
1964693,3261344,text,13881,text/html,Amended,https://legiscan.com/CA/text/AB506/id/3261344,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#94AMD
1964693,3268834,text,14555,text/html,Enrolled,https://legiscan.com/CA/text/AB506/id/3268834,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#93ENR
1964693,3272730,text,11801,text/html,Chaptered,https://legiscan.com/CA/text/AB506/id/3272730,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB506#92CHP
1964694,3111934,text,67560,text/html,Introduced,https://legiscan.com/CA/text/AB507/id/3111934,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#99INT
1964694,3260544,text,71980,text/html,Amended,https://legiscan.com/CA/text/AB507/id/3260544,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#98AMD
1964694,3266850,text,95223,text/html,Amended,https://legiscan.com/CA/text/AB507/id/3266850,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#97AMD
1964694,3267861,text,165992,text/html,Amended,https://legiscan.com/CA/text/AB507/id/3267861,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#96AMD
1964694,3269435,text,137369,text/html,Enrolled,https://legiscan.com/CA/text/AB507/id/3269435,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#95ENR
1964694,3272849,text,135335,text/html,Chaptered,https://legiscan.com/CA/text/AB507/id/3272849,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB507#94CHP
1964695,3111935,text,10790,text/html,Introduced,https://legiscan.com/CA/text/AB508/id/3111935,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB508#99INT
1964695,3221596,text,11355,text/html,Amended,https://legiscan.com/CA/text/AB508/id/3221596,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB508#98AMD
1964696,3111936,text,4280,text/html,Introduced,https://legiscan.com/CA/text/AB509/id/3111936,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB509#99INT
1964696,3192716,text,9335,text/html,Amended,https://legiscan.com/CA/text/AB509/id/3192716,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB509#98AMD
1964696,3256159,text,7764,text/html,Amended,https://legiscan.com/CA/text/AB509/id/3256159,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB509#97AMD
1964696,3268607,text,8488,text/html,Enrolled,https://legiscan.com/CA/text/AB509/id/3268607,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB509#96ENR
1964696,3272049,text,6883,text/html,Chaptered,https://legiscan.com/CA/text/AB509/id/3272049,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB509#95CHP
1964697,3111937,text,16369,text/html,Introduced,https://legiscan.com/CA/text/AB510/id/3111937,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB510#99INT
1964697,3209256,text,21223,text/html,Amended,https://legiscan.com/CA/text/AB510/id/3209256,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB510#98AMD
1964697,3223658,text,23790,text/html,Amended,https://legiscan.com/CA/text/AB510/id/3223658,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB510#97AMD
1964698,3111938,text,9063,text/html,Introduced,https://legiscan.com/CA/text/AB511/id/3111938,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB511#99INT
1964699,3111939,text,55196,text/html,Introduced,https://legiscan.com/CA/text/AB512/id/3111939,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#99INT
1964699,3210439,text,50782,text/html,Amended,https://legiscan.com/CA/text/AB512/id/3210439,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#98AMD
1964699,3223706,text,50833,text/html,Amended,https://legiscan.com/CA/text/AB512/id/3223706,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#97AMD
1964699,3261577,text,57420,text/html,Amended,https://legiscan.com/CA/text/AB512/id/3261577,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#96AMD
1964699,3267715,text,55535,text/html,Amended,https://legiscan.com/CA/text/AB512/id/3267715,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#95AMD
1964699,3268050,text,54609,text/html,Amended,https://legiscan.com/CA/text/AB512/id/3268050,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#94AMD
1964699,3269087,text,55397,text/html,Enrolled,https://legiscan.com/CA/text/AB512/id/3269087,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512#93ENR
1964700,3111940,text,7997,text/html,Introduced,https://legiscan.com/CA/text/AB513/id/3111940,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB513#99INT
1964701,3111941,text,6225,text/html,Introduced,https://legiscan.com/CA/text/AB514/id/3111941,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB514#99INT
1964701,3201522,text,9823,text/html,Amended,https://legiscan.com/CA/text/AB514/id/3201522,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB514#98AMD
1964701,3227525,text,8037,text/html,Amended,https://legiscan.com/CA/text/AB514/id/3227525,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB514#97AMD
1964702,3111942,text,4425,text/html,Introduced,https://legiscan.com/CA/text/AB515/id/3111942,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#99INT
1964702,3174471,text,14664,text/html,Amended,https://legiscan.com/CA/text/AB515/id/3174471,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#98AMD
1964702,3260576,text,13444,text/html,Amended,https://legiscan.com/CA/text/AB515/id/3260576,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#97AMD
1964702,3267092,text,25173,text/html,Amended,https://legiscan.com/CA/text/AB515/id/3267092,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#96AMD
1964702,3269097,text,15933,text/html,Enrolled,https://legiscan.com/CA/text/AB515/id/3269097,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#95ENR
1964702,3272926,text,13994,text/html,Chaptered,https://legiscan.com/CA/text/AB515/id/3272926,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB515#94CHP
1964703,3111943,text,7890,text/html,Introduced,https://legiscan.com/CA/text/AB516/id/3111943,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB516#99INT
1964703,3256174,text,7490,text/html,Amended,https://legiscan.com/CA/text/AB516/id/3256174,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB516#98AMD
1964703,3268020,text,8216,text/html,Enrolled,https://legiscan.com/CA/text/AB516/id/3268020,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB516#97ENR
1964703,3272249,text,6868,text/html,Chaptered,https://legiscan.com/CA/text/AB516/id/3272249,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB516#96CHP
1964704,3111944,text,14360,text/html,Introduced,https://legiscan.com/CA/text/AB517/id/3111944,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB517#99INT
1964705,3111945,text,12004,text/html,Introduced,https://legiscan.com/CA/text/AB518/id/3111945,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#99INT
1964705,3217272,text,12557,text/html,Amended,https://legiscan.com/CA/text/AB518/id/3217272,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#98AMD
1964705,3232088,text,14890,text/html,Amended,https://legiscan.com/CA/text/AB518/id/3232088,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#97AMD
1964705,3257977,text,15040,text/html,Amended,https://legiscan.com/CA/text/AB518/id/3257977,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#96AMD
1964705,3262263,text,19397,text/html,Amended,https://legiscan.com/CA/text/AB518/id/3262263,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#95AMD
1964705,3266906,text,19018,text/html,Amended,https://legiscan.com/CA/text/AB518/id/3266906,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#94AMD
1964705,3269062,text,18441,text/html,Enrolled,https://legiscan.com/CA/text/AB518/id/3269062,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#93ENR
1964705,3271540,text,15788,text/html,Chaptered,https://legiscan.com/CA/text/AB518/id/3271540,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB518#92CHP
1964706,3111946,text,4652,text/html,Introduced,https://legiscan.com/CA/text/AB519/id/3111946,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#99INT
1964706,3180700,text,6068,text/html,Amended,https://legiscan.com/CA/text/AB519/id/3180700,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#98AMD
1964706,3247426,text,8177,text/html,Amended,https://legiscan.com/CA/text/AB519/id/3247426,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#97AMD
1964706,3260435,text,9330,text/html,Amended,https://legiscan.com/CA/text/AB519/id/3260435,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#96AMD
1964706,3268557,text,8742,text/html,Enrolled,https://legiscan.com/CA/text/AB519/id/3268557,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#95ENR
1964706,3272731,text,6646,text/html,Chaptered,https://legiscan.com/CA/text/AB519/id/3272731,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB519#94CHP
1964707,3111947,text,9235,text/html,Introduced,https://legiscan.com/CA/text/AB520/id/3111947,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB520#99INT
1964708,3111948,text,10303,text/html,Introduced,https://legiscan.com/CA/text/AB521/id/3111948,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB521#99INT
1964708,3266568,text,11117,text/html,Enrolled,https://legiscan.com/CA/text/AB521/id/3266568,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB521#98ENR
1964708,3272010,text,10181,text/html,Chaptered,https://legiscan.com/CA/text/AB521/id/3272010,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB521#97CHP
1964709,3111949,text,3158,text/html,Introduced,https://legiscan.com/CA/text/AB522/id/3111949,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB522#99INT
1964710,3111950,text,6639,text/html,Introduced,https://legiscan.com/CA/text/AB523/id/3111950,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB523#99INT
1964710,3218677,text,10590,text/html,Amended,https://legiscan.com/CA/text/AB523/id/3218677,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB523#98AMD
1964710,3229442,text,10665,text/html,Amended,https://legiscan.com/CA/text/AB523/id/3229442,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB523#97AMD
1964710,3268027,text,10187,text/html,Enrolled,https://legiscan.com/CA/text/AB523/id/3268027,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB523#96ENR
1964710,3272041,text,8588,text/html,Chaptered,https://legiscan.com/CA/text/AB523/id/3272041,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB523#95CHP
1964711,3111951,text,4327,text/html,Introduced,https://legiscan.com/CA/text/AB524/id/3111951,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#99INT
1964711,3186744,text,24804,text/html,Amended,https://legiscan.com/CA/text/AB524/id/3186744,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#98AMD
1964711,3219946,text,22064,text/html,Amended,https://legiscan.com/CA/text/AB524/id/3219946,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#97AMD
1964711,3265563,text,22849,text/html,Amended,https://legiscan.com/CA/text/AB524/id/3265563,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#96AMD
1964711,3266928,text,23577,text/html,Amended,https://legiscan.com/CA/text/AB524/id/3266928,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#95AMD
1964711,3269006,text,23592,text/html,Enrolled,https://legiscan.com/CA/text/AB524/id/3269006,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB524#94ENR
1964712,3112637,text,16874,text/html,Introduced,https://legiscan.com/CA/text/AB525/id/3112637,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB525#99INT
1964712,3238720,text,27202,text/html,Amended,https://legiscan.com/CA/text/AB525/id/3238720,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB525#98AMD
1964712,3261470,text,25851,text/html,Enrolled,https://legiscan.com/CA/text/AB525/id/3261470,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB525#97ENR
1964712,3263189,text,24584,text/html,Chaptered,https://legiscan.com/CA/text/AB525/id/3263189,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB525#96CHP
1964713,3111952,text,29385,text/html,Introduced,https://legiscan.com/CA/text/AB526/id/3111952,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB526#99INT
1964713,3186989,text,33224,text/html,Amended,https://legiscan.com/CA/text/AB526/id/3186989,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB526#98AMD
1964713,3204516,text,40234,text/html,Amended,https://legiscan.com/CA/text/AB526/id/3204516,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB526#97AMD
1964713,3209189,text,26069,text/html,Amended,https://legiscan.com/CA/text/AB526/id/3209189,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB526#96AMD
1964714,3111953,text,11896,text/html,Introduced,https://legiscan.com/CA/text/AB527/id/3111953,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#99INT
1964714,3209240,text,20163,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3209240,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#98AMD
1964714,3217417,text,20488,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3217417,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#97AMD
1964714,3229488,text,20918,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3229488,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#96AMD
1964714,3258350,text,21598,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3258350,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#95AMD
1964714,3260777,text,23390,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3260777,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#94AMD
1964714,3262731,text,39558,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3262731,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#93AMD
1964714,3268031,text,55269,text/html,Amended,https://legiscan.com/CA/text/AB527/id/3268031,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#92AMD
1964714,3269022,text,42469,text/html,Enrolled,https://legiscan.com/CA/text/AB527/id/3269022,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB527#91ENR
1965842,3114096,text,9213,text/html,Introduced,https://legiscan.com/CA/text/AB528/id/3114096,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB528#99INT
1965842,3260583,text,8847,text/html,Amended,https://legiscan.com/CA/text/AB528/id/3260583,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB528#98AMD
1965843,3114097,text,7735,text/html,Introduced,https://legiscan.com/CA/text/AB529/id/3114097,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB529#99INT
1965843,3261025,text,8496,text/html,Enrolled,https://legiscan.com/CA/text/AB529/id/3261025,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB529#98ENR
1965844,3114098,text,8483,text/html,Introduced,https://legiscan.com/CA/text/AB530/id/3114098,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB530#99INT
1965845,3114099,text,7689,text/html,Introduced,https://legiscan.com/CA/text/AB531/id/3114099,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB531#99INT
1965845,3260779,text,8091,text/html,Amended,https://legiscan.com/CA/text/AB531/id/3260779,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB531#98AMD
1965845,3268005,text,13391,text/html,Amended,https://legiscan.com/CA/text/AB531/id/3268005,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB531#97AMD
1965845,3269731,text,13467,text/html,Enrolled,https://legiscan.com/CA/text/AB531/id/3269731,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB531#96ENR
1965845,3272274,text,11821,text/html,Chaptered,https://legiscan.com/CA/text/AB531/id/3272274,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB531#95CHP
